"","score","text","polarity"
"1146",-1,"RT @Prof_Hariom: Big big big big breaking 
Punjab CM Captain Amrinder Singh admits that 5 top Congress  leaders carried out massacre of 800…","negative"
"1147",1,"RT @MahilaCongress: “I am a pilot. I am used to turbulence. I will tell you when to get scared,” a smiling @RahulGandhi says to @thetribune…","positive"
"1148",-1,"@sadhavi @capt_amarinder @RahulGandhi In others case it was a riot not a genocide where two sides were involved","negative"
"1149",0,"RT @_pallavighosh: Strong comments from @RahulGandhi to @sampitroda : says will ask him to apologise : ..","neutral"
"1150",0,"@RahulGandhi I can watch either Kapil Sharma show or Rahul Gandhi show ..... because it’s almost same","neutral"
"1151",0,"RT @dksingh73: Sam Pitroda owes everyone an apology for his nonsensical remarks about 1984 anti-Sikh riots, Congress president @RahulGandhi…","neutral"
"1152",0,"Wow!
@RahulGandhi ,as a kid, was on #INSVirat in his official capacity as PM's Son?

 https://t.co/0sE3DM6ETp","neutral"
"1153",0,"RT @nagma_morarji: Bihar has already decided against the opportunist unholy allies ModiJi &amp;NitishJi.They will draw the curtain on their dra…","neutral"
"1154",2,"RT @HarsimratBadal_: Raja Sahib @capt_amarinder you admit 5 @INCIndia men led ‘84 ‘katleaam’ of Sikhs but continue to protect #JagdishTytle…","positive"
"1155",1,"RT @RahulGandhi: 115 election rallies in 60 days. Its been a long election campaign! 

Across 🇮🇳 the energy &amp; enthusiasm of the crowds we a…","positive"
"1156",0,"RT @RahulGandhi: Here’s the link to my interview with CNN18’s Arun Singh &amp; Pallavi Ghosh.

Ps. When will Modi Ji stop doing over produced,…","neutral"
"1157",0,"RT @rachitseth: Congress President @RahulGandhi’s Facebook post on Sam Pitroda’s comment. Do Read https://t.co/ZXESBDcEvT","neutral"
"1158",0,"RT @nagma_morarji: Bihar has already decided against the opportunist unholy allies ModiJi &amp;NitishJi.They will draw the curtain on their dra…","neutral"
"1159",1,"RT @RahulGandhi: Greetings &amp; best wishes to all my brothers &amp; sisters in Karnataka on  #BasavaJayanti https://t.co/3LrFFgHfTx","positive"
"1160",0,"RT @RahulGandhi: Remembering Gurudev #RabindranathTagore ji on his birth anniversary. https://t.co/GoUljCdmuQ","neutral"
"1161",0,"RT @rachitseth: Congress President @RahulGandhi’s Facebook post on Sam Pitroda’s comment. Do Read https://t.co/ZXESBDcEvT","neutral"
"1162",-1,"RT @Prof_Hariom: Big big big big breaking 
Punjab CM Captain Amrinder Singh admits that 5 top Congress  leaders carried out massacre of 800…","negative"
"1163",-1,"RT @Prof_Hariom: Big big big big breaking 
Punjab CM Captain Amrinder Singh admits that 5 top Congress  leaders carried out massacre of 800…","negative"
"1164",-2,"@INCIndia @RahulGandhi @htTweets Pappu's giving us a clue into his own twisted mind. He's gone from clown to evil clown.","negative"
"1165",-1,"RT @Prof_Hariom: Big big big big breaking 
Punjab CM Captain Amrinder Singh admits that 5 top Congress  leaders carried out massacre of 800…","negative"
"1166",1,"India needs this person right here as their future prime minister @RahulGandhi Much needed for the world's largest… https://t.co/2Qp72n5f31","positive"
"1167",1,"RT @NPDay: Exclusive: Don’t appreciate this nonsense, says @RahulGandhi of @sampitroda 1984 Sikh riots remark. Gandhi said he will personal…","positive"
"1168",-1,"RT @nehasamee11: Most of the times, I fall short of words to paise @RahulGandhi 
                        ♥️ https://t.co/8h5igo4krY","negative"
"1169",1,"@sampitroda U hve nothing to present about @RahulGandhi ‘s achievements so u have to use Late Mr Rajiv Gandhi’s wor… https://t.co/FoGBeeyD4Z","positive"
"1170",0,"RT @MahilaCongress: Mr Narendra Modi is obsessed with my family. I don’t think about my father, grandmother or great-grandfather as much as…","neutral"
"1171",1,"RT @Nilesh85167622: @Ndlotus1 @BhavikaKapoor5 @INCIndia @RahulGandhi Yes you are right ..I am getting almost same figure BJP + 240 and Cong…","positive"
"1172",2,"RT @thesuniljain: For all the retired Navy top brass running to give a clean chit to Rajiv Gandhi @INCIndia @RahulGandhi. Today's @IndianEx…","positive"
"1173",-2,"@nalinisharma_ because @INCIndia keeps flogging that dead horse called #ChowkidaarChorHai. corruption is one issue… https://t.co/d9TUfAE8YZ","negative"
"1174",0,"RT @nagma_morarji: Bihar has already decided against the opportunist unholy allies ModiJi &amp;NitishJi.They will draw the curtain on their dra…","neutral"
"1175",1,"RT @MahilaCongress: “I am a pilot. I am used to turbulence. I will tell you when to get scared,” a smiling @RahulGandhi says to @thetribune…","positive"
"1176",1,"@RahulGandhi Very nice","positive"
"1177",0,"Criminals behind #AimanZehra. should hang till death.  After that our girls will secure  sir you must reply for thi… https://t.co/FSG2s97uZ0","neutral"
"1178",-1,"RT @PrinceBagrecha: Now share this meme thousand times &amp; show @MamataOfficial &amp; @RahulGandhi that they can't suppress any voice which not s…","negative"
"1179",-2,"@INCIndia bereft of intelligentsia.
@narendramodi answered several @RahulGandhi attacks:
1. I will damage his image… https://t.co/xb0FQ4CpXi","negative"
"1180",0,"RT @rachitseth: Congress President @RahulGandhi’s Facebook post on Sam Pitroda’s comment. Do Read https://t.co/ZXESBDcEvT","neutral"
"1181",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"1182",0,"RT @JebiMather: When Little Aasim - whom @RahulGandhi called a “FIGHTER” visited @IYC Office and interacted with IYC VP @srinivasiyc and ot…","neutral"
"1183",0,"RT @ShefVaidya: So in the last three weeks, @sampitroda, political Guru and mentor of @RahulGandhi has 1) Questioned Balakot air strikes 2)…","neutral"
"1184",0,"RT @INCIndia: LIVE: Congress President @RahulGandhi addresses public meeting in Chandigarh. #AbHogaNyay https://t.co/wSVKo33aHo","neutral"
"1185",-1,"Deviating Nations attention for words @sampitroda 
he never spoke.... Even Dog lift leg to pee on such ugly politic… https://t.co/lxLa2hexuZ","negative"
"1186",0,"@ghazalawahab @RahulGandhi Every other Indian politician apart from #ChowkidarChorHai is being provided space in th… https://t.co/GGOSdQLKGc","neutral"
"1187",1,"RT @MahilaCongress: “I am a pilot. I am used to turbulence. I will tell you when to get scared,” a smiling @RahulGandhi says to @thetribune…","positive"
"1188",2,"RT @thesuniljain: For all the retired Navy top brass running to give a clean chit to Rajiv Gandhi @INCIndia @RahulGandhi. Today's @IndianEx…","positive"
"1189",0,"@sonalikukreti_ @farah17khan @ashokgehlot51 @RahulGandhi ""Horrified"" Indian Flag Used To Support Jammu Rapist
Kathu… https://t.co/6cY5syPdsZ","neutral"
"1190",-1,"Actually, It's all about arrogance you all carry, Last time it was Mani Shankar Aiyar whose ""Neech"" word gave Modi… https://t.co/W4qSEFECdU","negative"
"1191",0,"RT @Supriya23bh: Mr @RahulGandhi: Ex PM Dr Manmohan Singhji has apologised. My mother,Sonia Gandhiji has apologised. We all hv made our pos…","neutral"
"1192",0,"@NewsNationTV @RahulGandhi @sampitroda This is bye bye 2019 for Congress !! They merely had a chance","neutral"
"1193",-1,"@BJP4Telangana @RahulGandhi @BJP4India No... system was corrupted so we gave chance to Modi...but now system has be… https://t.co/i6TGvTXOnJ","negative"
"1194",0,"RT @tweet2el1: Hello @RahulGandhi , I found Labour Day, Gujarat Day, Maharashtra Day, Basava Jayanti etc etc greetings on your TL. 

But lo…","neutral"
"1195",0,"RT @beindiya: BBC News | Narendra Modi 'allowed' Gujarat 2002 anti-Muslim riots - https://t.co/0WVz6XguuG CAN MODI or BJP answer about this…","neutral"
"1196",0,"@RahulGandhi You are obsessed with Modi. Neend mein bhi ata hoga and Jail dikhto hogi. Criminals who are out on Bail","neutral"
"1197",0,"RT @MahilaCongress: Mr Narendra Modi is obsessed with my family. I don’t think about my father, grandmother or great-grandfather as much as…","neutral"
"1198",-1,"@RahulGandhi Call Modi chor in public, apologize to SC silently
Create fake Rafael news, apologize to SC silently… https://t.co/p8E0DCX5RK","negative"
"1199",-1,"@drshamamohd @RahulGandhi He will never apologize for 2002 riots. One arrogant person in PMO!","negative"
"1200",0,"A Fresh Face............. A Fresh Start @INCIndia @ShashiTharoor @AkhterH007007 @KPadmaRani1 @RahulGandhi… https://t.co/CkmzSxXFwD","neutral"
"1201",0,"RT @_pallavighosh: Strong comments from @RahulGandhi to @sampitroda : says will ask him to apologise : ..","neutral"
"1202",0,"@rssurjewala @RahulGandhi @htTweets @sunetrac Amazing interview👌","neutral"
"1203",0,"RT @INCIndia: Mr Modi has been outmanoeuvred, outflanked and cut down, as far as the present and the future are concerned. So where else ca…","neutral"
"1204",0,"@rgvarma1100 @RahulGandhi Seems to be trained well this time..but his dynasty is the worst one across the world..","neutral"
"1205",0,"RT @CongressAICC: CP : @RahulGandhi Helping get our
helicopter going :) in Una, Himachal Pradesh. https://t.co/JOUuYlj2cV","neutral"
"1206",0,"RT @calamur: ""I don’t think about my father, grandmother or great-grandfather as much as Mr Modi does. ""
@RahulGandhi 
https://t.co/iTiJ9ol…","neutral"
"1207",0,"RT @INCIndia: Mr Modi has been outmanoeuvred, outflanked and cut down, as far as the present and the future are concerned. So where else ca…","neutral"
"1208",0,"@wsay2a @Not_in_Human__ @abhisar_sharma @Inc @RahulGandhi Thank God 😂😂","neutral"
"1209",0,"@RahulGandhi @MamataOfficial &amp; other Dicks &amp; Harries #DareToDebate @narendramodi ,
 The day he accepts one, all wil… https://t.co/06uyArFv1h","neutral"
"1210",0,"RT @KittuKrithika: @surnell @sampitroda @RahulGandhi Ask @va_shiva he tears pitroda apart.. In one of his videos he explains how Pitroda sa…","neutral"
"1211",-1,"RT @surnell: Oye @sampitroda Liar was bluffing all along. Perils of spending too much time with liar @RahulGandhi

The story of India’s tel…","negative"
"1212",0,"@RahulGandhi I just followed u earlier tonight and whenever I listen to ur speech at any place u get me goosebumps.… https://t.co/DUGqHonJ9T","neutral"
"1213",0,"RT @calamur: ""I don’t think about my father, grandmother or great-grandfather as much as Mr Modi does. ""
@RahulGandhi 
https://t.co/iTiJ9ol…","neutral"
"1214",0,"@rachitseth @RahulGandhi Apologies? Someones involved in mass killings n apologies? While 1 of the accused was give… https://t.co/bu9ZNGL62r","neutral"
"1215",1,"I was discussing indian politics with my 2 collegues today. First thing they said was @RahulGandhi is sensible and… https://t.co/w6AavvzRJy","positive"
"1216",0,"@RahulGandhi sorry! i don't have time to see your f**king interview😏","neutral"
"1217",0,"@RahulGandhi @narendramodi 
#indiasdivideeimchief #KuchBhiHoSaktaHai #DividerInChief #Divider_in_Chief 
#NaMo… https://t.co/7x0zKDXnKa","neutral"
"1218",0,"@RahulGandhi @INCIndia Your family is a BIG Chor...dont try to play victim! Edwina, Cement Scam, Bofors, 2G, Vadra.… https://t.co/dnimc7meP2","neutral"
"1219",1,"@SheenuG13 @nehasamee11 @bigotry_watch @RahulGandhi If we just teach our children not to be like Modi , ....then we… https://t.co/3npaQUCPOR","positive"
"1220",0,"RT @htTweets: @RahulGandhi Gandhi slams #SamPitroda for his ‘hua toh hua’ remark over 1984 riots

https://t.co/2WwIXv1lSm https://t.co/WWSM…","neutral"
"1221",0,"@TIME @TIME Magazine is 
INDIA’s DIVIDER MAGAZINE 
Written by Pakistani Author @AatishTaseer 
With Help of Terroris… https://t.co/dsRpsEbOmz","neutral"
"1222",1,"RT @RahulGandhi: 115 election rallies in 60 days. Its been a long election campaign! 

Across 🇮🇳 the energy &amp; enthusiasm of the crowds we a…","positive"
"1223",0,"RT @calamur: ""I don’t think about my father, grandmother or great-grandfather as much as Mr Modi does. ""
@RahulGandhi 
https://t.co/iTiJ9ol…","neutral"
"1224",0,"RT @RahulGandhi: Here’s the link to my interview with CNN18’s Arun Singh &amp; Pallavi Ghosh.

Ps. When will Modi Ji stop doing over produced,…","neutral"
"1225",-1,"RT @thesuniljain: Someone has to ask the retired Navy brass for why their memory failed them on  Rajiv Gandhi's INS holiday! Or do most top…","negative"
"1226",0,"RT @ShefVaidya: So in the last three weeks, @sampitroda, political Guru and mentor of @RahulGandhi has 1) Questioned Balakot air strikes 2)…","neutral"
"1227",0,"@RahulGandhi you are the real leader sir","neutral"
"1228",1,"@RahulGandhi obsession??? R u KIDDING pappu ji.  nearing to 49 years ,yet to mature enough.  how many times you hav… https://t.co/einwMFJiUq","positive"
"1229",0,"RT @DrGPradhan: Island booked for PM

Can @RahulGandhi tell ppl if Navy was his father personal property and the choppers &amp; Ships were his…","neutral"
"1230",0,"RT @calamur: ""I don’t think about my father, grandmother or great-grandfather as much as Mr Modi does. ""
@RahulGandhi 
https://t.co/iTiJ9ol…","neutral"
"1231",1,"@maanuraajan1 @Swamy39 @RahulGandhi Pahele ye toh bata do about the work and performance of modi and what if bjp fo… https://t.co/RqwsFY6E88","positive"
"1232",-2,"RT @drshamamohd: PM #Modi gave this country record unemployment, an unprecedented farmer crisis, rising intolerance &amp; corruption at the hig…","negative"
"1233",0,"RT @rssurjewala: ""...Mr Modi has been outmaneuvered, outflanked and cut down, as far as the present and the future are concerned. So where…","neutral"
"1234",0,"@sompal_patel_ @Ravishu84469708 @RahulGandhi @Brijesh_Jaat @jayshankar639 it's true. just checked on wiki 👍

https://t.co/a46D9oZeHz","neutral"
"1235",0,"RT @MyFellowIndians: After Sam Pitroda's remarks on 1984 Riots, @RahulGandhi asked him to apologise.

After #SadhviPragya's Remarks on #hem…","neutral"
"1236",0,"@JaiTDP @ncbn @naralokesh 

TDP Employments

#GarudaPuranam Shivaji
Better #Forgeries @TV9Telugu 

#TaxDefaulter… https://t.co/dtyXuSQBaO","neutral"
"1237",0,"RT @Shehzad_Ind: Hua toh Hua is the real face of ""Nyay"" that @RahulGandhi &amp; his family can offer to us...remember this always","neutral"
"1238",0,"@HardikPatel_ @RahulGandhi @OfficeOfKNath @sherryontopp @ashokgehlot51 @priyankagandhi @JM_Scindia @ahmedpatel… https://t.co/soKqy9gesW","neutral"
"1239",2,"RT @mayur_jha: One of the most beautiful moments of my life when my leader @RahulGandhi personally appreciated my spirit of prioritising la…","positive"
"1240",1,"@RahulGandhi Let's Ready Mr.  Rahul urf Pappu ji you can't win election ever in front of Sher Narendra Modi.","positive"
"1241",0,"RT @RahulGandhi: Across India, it’s not just young people who are coming out in large numbers to vote for NYAY; older more experienced vote…","neutral"
"1242",1,"@smitaprakash Even @SachinPilot knows he needs to say that. Fortunately one of the few respectable faces in… https://t.co/1GEPmHdiBt","positive"
"1243",0,"RT @ShefVaidya: So in the last three weeks, @sampitroda, political Guru and mentor of @RahulGandhi has 1) Questioned Balakot air strikes 2)…","neutral"
"1244",1,"RT @MahilaCongress: “I am a pilot. I am used to turbulence. I will tell you when to get scared,” a smiling @RahulGandhi says to @thetribune…","positive"
"1245",0,"RT @srinivasiyc: On one hand you have a leader who doesn't even move an inch when his staff faints of a heart attack.

On the other, there…","neutral"
"1246",0,"RT @Prof_Hariom: Dear Hindus,
I am again tweeting.

Both @INCIndia and Muslim League were founded by London

INC by Hume, Dufferin and Curz…","neutral"
"1247",0,"@AnjumINC @BhavikaKapoor5 @khushsundar @ReallySwara @sardesairajdeep @narendramodi @RahulGandhi @iamsunnydeol… https://t.co/NLjEuEAf59","neutral"
