"","score","text","polarity"
"1117",0,"New aquatic creature found on the beach today. New creature will be named as aqua-mullah 🤪. Keep your kids of the b… https://t.co/eoIHQHdAmn","neutral"
"1118",0,"@Tambi_Dude @lumarko2 @HarbirSingh_ @AatishTaseer @realDonaldTrump @narendramodi His mother is Tavleen. Yes she is… https://t.co/mFPtIGpz1p","neutral"
"1119",-1,"RT @ReshmiDG: So we're expected to believe whatever an exNaval Chief with a known grouse against @narendramodi has to say on what happened…","negative"
"1120",-2,"RT @narendramodi: She abuses me daily. 

Her party harasses innocent people and loots them. 

Under pressure from her, her administration d…","negative"
"1121",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"1122",0,"RT @sanger786: she is missing frm yesterday morning,If u get any clue or any information regarding her plz contact me on this no.7678529464…","neutral"
"1123",0,"RT @Vinaykr60943857: @APWithCBN_101 @wtfex @ncbn @narendramodi Who is this bhakt https://t.co/CLHJur304D","neutral"
"1124",0,"RT @Joydas: Hate King @narendramodi on the cover of Time Magazine. What a dishonour.... for the magazine!!! :-( https://t.co/zNNlvMqYfq","neutral"
"1125",0,"RT @Joydas: Hate King @narendramodi on the cover of Time Magazine. What a dishonour.... for the magazine!!! :-( https://t.co/zNNlvMqYfq","neutral"
"1126",0,"@SaliimMohammed1 @SwamiGeetika @narendramodi So if a Muslim is showing his love towards Bjp this means he is scared
Wow.. What a logic","neutral"
"1127",0,"RT @RiseofBurnol: AAZAADI

I can clearly see the pain &amp; grief of this muslim brothers &amp; sisters

If not in the holy month of #Ramadan when…","neutral"
"1128",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"1129",-1,"RT @ReshmiDG: So we're expected to believe whatever an exNaval Chief with a known grouse against @narendramodi has to say on what happened…","negative"
"1130",0,"@realKyleOlbert @EmmaMuhleman1 ""If we want to solve #Iran, #NorthKorea, #Syria, &amp; #Venezuela, we have to solve… https://t.co/5eSG93MOEh","neutral"
"1131",-1,"RT @grovervj: Any point of view on this @narendramodi ? Can you confirm / deny #Canadian @akshaykumar and family were on board @indiannavy…","negative"
"1132",0,"RT @anuraag_saxena: So it turns out the #Economist article  abt @narendramodi was a bunch of lies. 
Amazing busting of #FakeNews by @IndiaF…","neutral"
"1133",1,"@kunalkamra88 @narendramodi I feel most ashamed people like you, Who critise a World's Top most leader n A pure Nat… https://t.co/Hd8V2AmCd1","positive"
"1134",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"1135",0,"@sagarikaghose @narendramodi That is very apt!","neutral"
"1136",-1,"@FrankBullit67 @lumarko2 @HarbirSingh_ @AatishTaseer @realDonaldTrump @narendramodi he is an idiot. no dispute on that.","negative"
"1137",0,"RT @Parikramah: 3. The rise of @TulsiGabbard has seen an unprecedented demonization of Hinduism, political Hindutva and @narendramodi in ma…","neutral"
"1138",0,"@sagarikaghose @narendramodi How typical!! Still having ‘White man’s burden’ hangover!!","neutral"
"1139",0,"@indiantweeter Agra (UP) - 100 % - BJP @spsinghbaghelpr ji🙏
&amp; Our country PM will be @narendramodi ji. 💐Jai Hind 🇮🇳… https://t.co/AXAr0BgC4V","neutral"
"1140",1,"RT @Parikramah: 1. The rise of Hindu political leaders on the world stage, like @TulsiGabbard and @narendramodi will expose the global Left…","positive"
"1141",0,"@FrankBullit67 @lumarko2 @HarbirSingh_ @AatishTaseer @realDonaldTrump @narendramodi I wont be that quick to call so… https://t.co/LWxI14Abdd","neutral"
"1142",0,"@amitmalviya @TIME @narendramodi From 2015 to 2019. Great achievement,  isn't. https://t.co/8FKVRzFX7a","neutral"
"1143",0,"@ShefVaidya @narendramodi If you are really educated......read it carefully......
Let me do it for you
India's divider in chief","neutral"
"1144",-1,"#Congress #PrimeMinister #ManmohanSingh can force #UnitedStates to deny #NarendraModi a visa for 15 years but… https://t.co/Z6Ti6MwWXN","negative"
"1145",1,"RT @Parikramah: 6. Global Left's rampant Hinduphobia triggered by progressive leaders like @TulsiGabbard and the Left's alliance with Islam…","positive"
"1146",-1,"RT @ReshmiDG: So we're expected to believe whatever an exNaval Chief with a known grouse against @narendramodi has to say on what happened…","negative"
"1147",1,"RT @JhaSanjay: Dear @narendramodi : Can you kindly disclose who were the people who traveled with you on your foreign trips ? How often? Wh…","positive"
"1148",0,"@arunjaitley India! Do you want this blood sucking lawyer to be FM again? who allowed #GSTLoot #DemonetizationScam… https://t.co/zZgq9Umiqa","neutral"
"1149",-1,"RT @IAmShailendraP: @ANI You should be ashamed where you are taking this nation @narendramodi @PMOIndia @BJP4India !

I don't know about Hi…","negative"
"1150",-1,"@hiambuj @Nidhi @narendramodi Yeah and 5 minutes ahead he’s yawning .. giving no importance to fake anchors 😂😂","negative"
"1151",0,"RT @narendramodi: Sharing some glimpses from the rally in Hoshiarpur. The august presence of respected Badal Sahab made the rally even more…","neutral"
"1152",1,"@IndiGo6E @PMOIndia @Ashok_Gajapathi @MoCA_GoI 
Dear Sir
This is my humble request please make rule regarding resch… https://t.co/yTGeoZyIoy","positive"
"1153",1,"RT @AchariChicken: @ShefVaidya @narendramodi True. Before him, I thought even I could become the PM and be a good one, perhaps even the bes…","positive"
"1154",1,"RT @parantapah: This might just be the most important fact of 2019 so far.

148 reported sex crimes in 2019 alone, by certain minority.
37%…","positive"
"1155",0,"@Tambi_Dude @lumarko2 @HarbirSingh_ @AatishTaseer @realDonaldTrump @narendramodi People can switch sides. In Lutyens everyone is for sale.","neutral"
"1156",0,"RT @bprerna: I feel ashamed to have a PM like @narendramodi https://t.co/ag1HSplZuH","neutral"
"1157",0,"@ShobhaBJP @nitin_gadkari @narendramodi @AmitShah @BJP4India @BJP4Karnataka @MajorPoonia @nsitharaman @rajnathsingh… https://t.co/8qVb8T0riF","neutral"
"1158",0,"RT @jeenasingh5: Why have we skipped one generation? 

Chronologically, it’s Indira Gandhi’s turn now. https://t.co/KyLUsh00WG","neutral"
"1159",0,"RT @ShefVaidya: This has been one long, nerve-wrecking election. I cannot imagine how @narendramodi finds the stamina to address so many ra…","neutral"
"1160",1,"RT @narendramodi: Rousing response in Rohtak!

Happy to see several farmers and youngsters come to bless us. The people of Haryana are goin…","positive"
"1161",0,"RT @Arun92369042: #IStandWithGambhir the people whom country has never heard name is started blaming. Shame on politics they are playing. I…","neutral"
"1162",0,"#Congress is offended if #NarendraModi calls #IndianArmy our army but they treated #IndianNavy as personal gandhi f… https://t.co/qT4JtovZSb","neutral"
"1163",0,"RT @dharmbjp: 'Walk For NaMo'  campiagn organised by volunteer at METIA BRIDGE AREA , Kolkata

More than 100 volunteer participated and wal…","neutral"
"1164",-1,"RT @IAmShailendraP: @ANI You should be ashamed where you are taking this nation @narendramodi @PMOIndia @BJP4India !

I don't know about Hi…","negative"
"1165",5,"RT @shank_giri: #IStandWithGambhir u re always great human being, great cricketer, great indian we proud of u my hero @GautamGambhir #IStan…","positive"
"1166",-1,"@ANI You should be ashamed where you are taking this nation @narendramodi @PMOIndia @BJP4India !

I don't know abou… https://t.co/9E9CLnCDMn","negative"
"1167",3,"RT @BjpBiplab: The energy, enthusiasm and support among the people of Bengal for  @BJP4India and PM Shri @narendramodi Ji is clearly visibl…","positive"
"1168",0,"RT @Prof_Hariom: Sorry, I forgot to tweet on what a senior citizen (above 90) today at 3 p.m. suggested in a meeting of senior citizens in…","neutral"
"1169",0,"RT @iamtunic: @TIME Hate will not win!! @narendramodi @BJP4India Byee Gn!! https://t.co/AByISjuT65","neutral"
"1170",1,"@YogaVedanta_ @theintercept @TulsiGabbard @ggreenwald @TulsiPress @narendramodi Agree... Not support per se... but… https://t.co/2OUPx2JnmO","positive"
"1171",0,"@ashutosh83B @BJP4India @narendramodi @INCIndia @RahulGandhi @priyankagandhi @rssurjewala @sushmitadevmp Idiot go c… https://t.co/npCRoVIKyU","neutral"
"1172",1,"RT @divyaspandana: Admiral L Ramdas also clears the air on Rajiv Gandhiji’s trip to Lakshadweep. Now can the PrimeLiar @narendramodi and ev…","positive"
"1173",0,"RT @love1lovealls: 'Hua so hua': #PMModi #NarendraModi #modicrushespak slams #Congress's Sam Pitroda for 1984 anti-Sikh #riots remarks
#Con…","neutral"
"1174",0,"RT @bhupendrachaube: The vote across the country is in name of one man and one leader. That is @narendramodi . Alliance , parties , candida…","neutral"
"1175",0,"RT @bprerna: I feel ashamed to have a PM like @narendramodi https://t.co/ag1HSplZuH","neutral"
"1176",0,"@AshwiniBJP @girirajsinghbjp @narendramodi @AmitShah @Ramlal Excellent!!!!! This should be our manifesto..... Popul… https://t.co/8V1g7Z0iXb","neutral"
"1177",0,"RT @AKBL7: Forensic audit of JP Group/Manoj Gaur is a must to know the whole truth of Big fraud, Though it is quite apparent how Manoj Gaur…","neutral"
"1178",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"1179",0,"RT @jafri_kousar: Please look into the matter in urgent.
@JKgrievance
@JKGovt1
@satyapalmalik
@narendramodi
@rajnathsingh
@RahulGandhi
@Zah…","neutral"
"1180",0,"@lumarko2 @FrankBullit67 @HarbirSingh_ @AatishTaseer @realDonaldTrump @narendramodi Really!!! Is there a pro Cong a… https://t.co/9Envu06GpE","neutral"
"1181",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"1182",0,"RT @Joydas: Hate King @narendramodi on the cover of Time Magazine. What a dishonour.... for the magazine!!! :-( https://t.co/zNNlvMqYfq","neutral"
"1183",1,"RT @Shehzad_Ind: Sam Pitroda : My Hindi is not good ! I couldn't translate Bura ! I meant jo hua bura hua!

Gujarat elections2017 all over…","positive"
"1184",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"1185",0,"@ashutosh83B @BJP4India @narendramodi @rssurjewala @SudhirBhardwaj @SanjayAzadSln @yadavakhilesh @yadavtejashwi… https://t.co/PYbbAYKuMr","neutral"
"1186",-2,"RT @Osmnessism: @narendramodi Youths are disappointed with you and your govt sir. Kindly make note. We will respond to ur irresponsible beh…","negative"
"1187",-2,"RT @narendramodi: In Haryana, Congress brought a very poor culture of corruption and favouritism in governance matters. 

The BJP Governmen…","negative"
"1188",2,"RT @Chicagos007: @narendramodi Keep up the fantastic work..your global fans","positive"
"1189",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"1190",0,"@zoo_bear @free_thinker @UmeshranjanBjp @TIME Sir please don’t delete this. Repost it. We know what your party is C… https://t.co/KuJxlkktYB","neutral"
"1191",1,"RT @Ishadewan51: @MukeshGuptaGoa @narendramodi @arunjaitley @HardeepSPuri We Want homes. PM had promised he would save middle class home bu…","positive"
"1192",0,"RT @boseudayan: Initially @narendramodi was cautious in not attacking Gandhis, Vadras, Chidambaram and the eco system that they had built.…","neutral"
"1193",2,"@narendramodi Keep up the fantastic work..your global fans","positive"
"1194",1,"Srimad Bhagavatam 6.8.20-22 
The Narayana Kavacha Shield 
According to their elevated spiritual understanding, the… https://t.co/6iBgMRGUXA","positive"
"1195",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"1196",0,"@ShobhaBJP @narendramodi @AnandSharmaINC better not to have dirty corrupt family like @RahulGandhi has. 

Look at h… https://t.co/9Ps8vKUnrC","neutral"
"1197",0,"@SreeIyer1 @ShefVaidya @Swamy39 @narendramodi  RK Laxman 1987 on Rajiv Gandhi using Navy for holiday!! https://t.co/10N6Jbfmt8","neutral"
"1198",0,"RT @maninder_sarna: @VeerHercules @PMOIndia @narendramodi @vaastavngo @siff4india @cskkanu @antidespondent @sifchandigarh @sifgujarat @SIFK…","neutral"
"1199",0,"@antibullshitpol @HarbirSingh_ @TarekFatah @AatishTaseer @realDonaldTrump @narendramodi Oh cmon. Though Aatish was… https://t.co/LDrChPASrQ","neutral"
"1200",0,"@SwamiGeetika @narendramodi Don't forget RSS has Muslim wing too.","neutral"
"1201",0,"RT @XSAGAR16: This is development under 
MP @dr_maheshsharma 
CM @myogiadityanath 
PM @narendramodi JOOMLA 
Lakhs of homebuyers r homeless…","neutral"
"1202",1,"RT @HemantSorenJMM: Dear @PMOIndia @narendramodi ji, Many Congratulations. You have made all of us proud with your coveted title of ""Divide…","positive"
"1203",0,"RT @maninder_sarna: @VeerHercules @PMOIndia @narendramodi @vaastavngo @siff4india @cskkanu @antidespondent @sifchandigarh @sifgujarat @SIFK…","neutral"
"1204",1,"@narendramodi Many times I wonder &amp; when I think  at the LOVE affair of people of Punjab &amp; it's CM with Congress,my… https://t.co/gnDuRAtOL6","positive"
"1205",0,"@SwamiGeetika @narendramodi ""Muslim brother"" 😂😂😂
Bcoz he praises modi??
He is not a terrorist???","neutral"
"1206",1,"FYI @nitin_gadkari ... You should provide attention and extend all the help needed from GoI to this brilliant engin… https://t.co/ii48FDC4O4","positive"
"1207",-1,"myogiadityanath narendramodi Plz look into the problems faced by the home buyers of amrapali builder in noida and g… https://t.co/fTFLi3pUTu","negative"
"1208",1,"RT @MyFellowIndians: This cover is dedicated to all those who keep on asking what did @narendramodi achieve on all his foreign trips &amp; how…","positive"
"1209",0,"RT @advmonikaarora: Report card of @narendramodi
35 crore Bank accounts
12 crore Mudra loans
9 crore toilets
7 crore gas connections
50 cro…","neutral"
"1210",1,"RT @Drsanja66033378: @Nikita76154555 @JPNadda @MoHFW_INDIA @NITIAyog @HRDMinistry @narendramodi kindly re-revised cuttoff NEET PG 2019 atle…","positive"
"1211",0,"RT @KumarSantosh684: @MoHUA_India 
Ball is now in @OfficialNBCC court, it must remove all irritants to make bid ibc compliant.

@IDBI_Bank…","neutral"
"1212",0,"Previous govts were soft on Muslim radicalisation and terror due to political reasons, former RAW officer reveals… https://t.co/zjxswseUSd","neutral"
"1213",-2,"RT @karanbhasin95: You can criticize him all you want but even the fiercest of critics of Mr @narendramodi have to accept and admit that he…","negative"
